Case_ID,Class,URL
90668,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90668_submitter_file5__IMG4816.JPG
4842,['stone wall'],http://www.mufoncms.com/u2/files_jeud8334j/4842_submitter_file1__ufo.JPG
4794,"['web site, website, internet site, site']",http://www.mufoncms.com/u2/files_jeud8334j/4794_submitter_file1__strange.JPG
4795,"['web site, website, internet site, site']",http://www.mufoncms.com/u2/files_jeud8334j/4795_submitter_file1__strange.JPG
90932,"['pool table, billiard table, snooker table']",http://www.mufoncms.com/files_jeud8334j/90932_submitter_file2__DSC0401.JPG
90932,['sea snake'],http://www.mufoncms.com/files_jeud8334j/90932_submitter_file3__DSC0387.JPG
90932,['balloon'],http://www.mufoncms.com/files_jeud8334j/90932_submitter_file4__DSC0399.JPG
4565,"['sea cucumber, holothurian']",http://www.mufoncms.com/u2/files_jeud8334j/4565_submitter_file1__UFO1.JPG
90807,['obelisk'],http://www.mufoncms.com/files_jeud8334j/90807_submitter_file1__wtf.JPG
90807,['obelisk'],http://www.mufoncms.com/files_jeud8334j/90807_submitter_file2__wtf2.JPG
90807,['pole'],http://www.mufoncms.com/files_jeud8334j/90807_submitter_file3__wtf3.JPG
90807,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90807_submitter_file4__wtf4.JPG
90358,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90358_submitter_file2__DSC02398.JPG
90358,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90358_submitter_file3__DSC02401.JPG
90358,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90358_submitter_file4__DSC02411.JPG
90358,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90358_submitter_file5__DSC02406.JPG
90290,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90290_submitter_file2__IMG19071.JPG
4800,['envelope'],http://www.mufoncms.com/u2/files_jeud8334j/4800_submitter_file1__ufo.JPG
4801,['knot'],http://www.mufoncms.com/u2/files_jeud8334j/4801_submitter_file1__5.19.06objcloud.JPG
4801,"['parachute, chute']",http://www.mufoncms.com/u2/files_jeud8334j/4801_submitter_file2__5.19.06objcloudenl.JPG
4801,['kite'],http://www.mufoncms.com/u2/files_jeud8334j/4801_submitter_file3__5.19.06objcloudenl2.JPG
90151,"['leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea']",http://www.mufoncms.com/files_jeud8334j/90151_submitter_file3__IMG2583.JPG
90151,['volcano'],http://www.mufoncms.com/files_jeud8334j/90151_submitter_file5__IMG2590.JPG
90651,['kite'],http://www.mufoncms.com/files_jeud8334j/90651_submitter_file1__P1070343.JPG
90651,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90651_submitter_file2__P10703437.JPG
90651,['baseball'],http://www.mufoncms.com/files_jeud8334j/90651_submitter_file3__P10703434.JPG
90651,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90651_submitter_file4__P1070342.JPG
90651,"['dugong, Dugong dugon']",http://www.mufoncms.com/files_jeud8334j/90651_submitter_file5__P107034312.JPG
90659,['bubble'],http://www.mufoncms.com/files_jeud8334j/90659_submitter_file1__IMG0501.JPG
90659,['bubble'],http://www.mufoncms.com/files_jeud8334j/90659_submitter_file2__IMG0502.JPG
90659,['bubble'],http://www.mufoncms.com/files_jeud8334j/90659_submitter_file3__IMG0503.JPG
90659,['bubble'],http://www.mufoncms.com/files_jeud8334j/90659_submitter_file4__IMG0504.JPG
90768,['bubble'],http://www.mufoncms.com/files_jeud8334j/90768_submitter_file1__IMG1307.JPG
90768,['wok'],http://www.mufoncms.com/files_jeud8334j/90768_submitter_file2__IMG1308.JPG
90768,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90768_submitter_file3__IMG1310.JPG
90768,['Petri dish'],http://www.mufoncms.com/files_jeud8334j/90768_submitter_file4__IMG1311.JPG
90768,['Petri dish'],http://www.mufoncms.com/files_jeud8334j/90768_submitter_file5__IMG1311.JPG
91014,['geyser'],http://www.mufoncms.com/files_jeud8334j/91014_submitter_file1__IMG3657.JPG
91014,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/91014_submitter_file2__IMG3660.JPG
91014,['window screen'],http://www.mufoncms.com/files_jeud8334j/91014_submitter_file3__IMG3662.JPG
4606,['torch'],http://www.mufoncms.com/u2/files_jeud8334j/4606_submitter_file1__000_0609.JPG
4606,['torch'],http://www.mufoncms.com/u2/files_jeud8334j/4606_submitter_file2__000_0610.JPG
4606,['torch'],http://www.mufoncms.com/u2/files_jeud8334j/4606_submitter_file3__000_0611.JPG
90408,['pole'],http://www.mufoncms.com/files_jeud8334j/90408_submitter_file2__ufofoto.PNG
91154,['kite'],http://www.mufoncms.com/files_jeud8334j/91154_submitter_file2__IMG2007.PNG
91154,['kite'],http://www.mufoncms.com/files_jeud8334j/91154_submitter_file3__IMG2010.PNG
91154,['wing'],http://www.mufoncms.com/files_jeud8334j/91154_submitter_file4__IMG2047.PNG
91154,['wing'],http://www.mufoncms.com/files_jeud8334j/91154_submitter_file5__IMG2052.PNG
91154,"['hook, claw']",http://www.mufoncms.com/files_jeud8334j/91154_submitter_file6__IMG2055.PNG
90581,['geyser'],http://www.mufoncms.com/files_jeud8334j/90581_submitter_file1__ALIENSSIGHTINGJANUARY26TH2018INORLANDOFLORIDAMAGICMOUNTAIN.JPG
4519,"['seashore, coast, seacoast, sea-coast']",http://www.mufoncms.com/u2/files_jeud8334j/4519_submitter_file1__PIC00029.JPG
4696,"['lab coat, laboratory coat']",http://www.mufoncms.com/u2/files_jeud8334j/4696_submitter_file1__04-17-06_1933B.JPG
90293,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90293_submitter_file2__1original.JPG
90293,"['sandbar, sand bar']",http://www.mufoncms.com/files_jeud8334j/90293_submitter_file4__2original.JPG
90293,"['promontory, headland, head, foreland']",http://www.mufoncms.com/files_jeud8334j/90293_submitter_file6__3original.JPG
4098,['rapeseed'],http://www.mufoncms.com/u2/files_jeud8334j/4098_submitter_file1__DSC00277.JPG
4098,['rapeseed'],http://www.mufoncms.com/u2/files_jeud8334j/4098_submitter_file2__DSC00279.JPG
4098,['rapeseed'],http://www.mufoncms.com/u2/files_jeud8334j/4098_submitter_file3__DSC00282.JPG
4589,"['parachute, chute']",http://www.mufoncms.com/u2/files_jeud8334j/4589_submitter_file1__3.27.06whiteround.JPG
4589,"['parachute, chute']",http://www.mufoncms.com/u2/files_jeud8334j/4589_submitter_file2__3.27.06whiteroundenl..JPG
4589,"['parachute, chute']",http://www.mufoncms.com/u2/files_jeud8334j/4589_submitter_file3__3.27.06whiteroundenl2.JPG
90613,"['seashore, coast, seacoast, sea-coast']",http://www.mufoncms.com/files_jeud8334j/90613_submitter_file1__IMG3442.PNG
90613,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90613_submitter_file2__IMG3441.PNG
,,
,,
,,
,,
,,
72540,"['parachute, chute']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72540_submitter_file1__firstone.png
72540,['envelope'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72540_submitter_file2__secondone.png
72542,"['patio, terrace']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72542_submitter_file1__IMG0623.JPG
72542,"['patio, terrace']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72542_submitter_file2__IMG0624.JPG
72542,"['patio, terrace']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72542_submitter_file3__IMG0625.JPG
,,
,,
,,
,,
,,
90725,['window screen'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90725_submitter_file1__20180311180223.jpg
90725,['window screen'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90725_submitter_file2__20180311180148.jpg
90721,['rapeseed'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90721_submitter_file1__ORIGINALPHOTOGRAPHc18.jpg
90721,['window screen'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90721_submitter_file2__UFO1.jpg
90721,['window screen'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90721_submitter_file3__UFO2.jpg
90721,['window screen'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90721_submitter_file4__UFOCLOSEUP.jpg
90722,['alp'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90722_submitter_file1__20180308180131.jpg
90722,['pole'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90722_submitter_file2__20180308180130.jpg
90722,['missile'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90722_submitter_file3__20180308180124.jpg
90722,['missile'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90722_submitter_file4__20180308180122.jpg
90722,['missile'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90722_submitter_file5__20180308180122.jpg
90196,['volcano'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90196_submitter_file3__20180207191754.jpg
90729,"['seashore, coast, seacoast, sea-coast']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90729_submitter_file1__IMG1256.JPG
90728,['tray'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90728_submitter_file1__97F6CFA923EA4B488AA7ED6B1263E033.jpeg
90191,['pier'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90191_submitter_file1__IMG8150.JPG
90191,['pier'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90191_submitter_file2__IMG8150.JPG
91119,['missile'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91119_submitter_file1__8996A574AF974A2D860FBE268316424E.jpeg
91119,"['racket, racquet']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91119_submitter_file2__153D320F8B47445495D62FFFB23F32CD.jpeg
91053,['digital clock'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91053_submitter_file1__201803270h11min.jpg
91057,['Norfolk terrier'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91057_submitter_file1__0CAAA790C3F64F0EB1E012CCA6BBF4F1.jpeg
91057,['bow'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91057_submitter_file2__4C5A3D07A6294F08BED4E65EE770E012.jpeg
91057,['bow'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91057_submitter_file3__66A8A4952F6246B78DB0E06804D2DECC.jpeg
91057,['miniature poodle'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91057_submitter_file4__49B955507DAC4FD8A068D121E3934255.jpeg
91057,"['notebook, notebook computer']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91057_submitter_file5__2C873DA732DF433FA42CBEA0C344ACE2.jpeg
,,
,,
,,
,,
,,
,,
90681,['geyser'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90681_submitter_file1__UFO1.jpg
90687,"['parachute, chute']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90687_submitter_file1__20180310092410.jpg
90942,['jellyfish'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90942_submitter_file1__SACUFOSighting01.png
90945,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90945_submitter_file1__image1.jpeg
,,
,,
90949,['alp'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90949_submitter_file1__849D074B3F1E4B3E8CF062733B6790D3.jpeg
,,
90539,['pole'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90539_submitter_file1__KMC0366.JPG
90539,"['worm fence, snake fence, snake-rail fence, Virginia fence']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90539_submitter_file2__KMC0367.JPG
90539,['pole'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90539_submitter_file3__KMC0368.JPG
90539,['pole'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90539_submitter_file4__KMC0369.JPG
90433,['balloon'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90433_submitter_file1__IMG20170821131622.jpg
90433,"['airship, dirigible']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90433_submitter_file2__20171015161739.png
91028,"['parachute, chute']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91028_submitter_file1__IMG13071.jpg
90828,"['shield, buckler']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90828_submitter_file1__IMG0485.JPG
90828,"['dial telephone, dial phone']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90828_submitter_file2__IMG0488.JPG
90828,"['sports car, sport car']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90828_submitter_file3__IMG0492.JPG
90828,['abacus'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90828_submitter_file4__IMG0504.JPG
91025,['suspension bridge'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91025_submitter_file1__image.jpeg
90536,"['submarine, pigboat, sub, U-boat']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90536_submitter_file1__IMG0006.jpg
90536,"['parachute, chute']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90536_submitter_file2__IMG00062.jpg
91022,['pole'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91022_submitter_file1__4A23B600D8814B60A86C559DED503BFF.jpeg
91022,['rapeseed'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91022_submitter_file2__81EFED6721814D0C82FC4AD118575803.jpeg
91189,['coral reef'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91189_submitter_file1__image.jpeg
91189,['jellyfish'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91189_submitter_file2__image.jpeg
91189,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91189_submitter_file3__image.jpeg
91189,['volcano'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91189_submitter_file4__image.jpeg
91189,['volcano'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91189_submitter_file5__image.jpeg
90928,"['traffic light, traffic signal, stoplight']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90928_submitter_file1__IMG6762.JPG
90928,"['traffic light, traffic signal, stoplight']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90928_submitter_file2__IMG6766.JPG
90928,"['traffic light, traffic signal, stoplight']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90928_submitter_file4__IMG6767.JPG
90928,"['traffic light, traffic signal, stoplight']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90928_submitter_file5__IMG6773.JPG
90928,"['traffic light, traffic signal, stoplight']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90928_submitter_file6__IMG6769.JPG
90928,"['traffic light, traffic signal, stoplight']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90928_submitter_file7__IMG6764.JPG
90928,"['traffic light, traffic signal, stoplight']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90928_submitter_file8__IMG6765.JPG
90798,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90798_submitter_file2__20180315231851.jpg
90798,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90798_submitter_file3__20180315231846.jpg
90799,['envelope'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90799_submitter_file1__20180316020626.jpg
90799,"['traffic light, traffic signal, stoplight']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90799_submitter_file2__Screenshot20180316021707.jpg
90799,['planetarium'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90799_submitter_file3__Screenshot20180316022858.jpg
90799,"['maze, labyrinth']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90799_submitter_file4__Screenshot20180316022225.jpg
,,
,,
91231,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91231_submitter_file1__25362.jpeg
91232,['envelope'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91232_submitter_file1__IMG20180405211610.jpg
91233,"['worm fence, snake fence, snake-rail fence, Virginia fence']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91233_submitter_file1__ufo1.jpg
91233,"['trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91233_submitter_file2__Ufo2.jpg
,,
90223,"['spotlight, spot']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90223_submitter_file2__20180129024805.jpg
90223,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90223_submitter_file4__20180129025343.jpg
90541,['castle'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90541_submitter_file1__IMG3658.JPG
90541,['castle'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90541_submitter_file2__IMG3659.JPG
90541,['castle'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90541_submitter_file3__IMG3660.JPG
90541,['castle'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90541_submitter_file4__IMG3661.JPG
90541,['castle'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90541_submitter_file5__IMG3662.JPG
90543,['barn'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90543_submitter_file1__102B1B4E9365479C82AB5711D6398075.jpeg
90543,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90543_submitter_file2__BE71583F4AC84AE1B7FE5118C66B8EB2.jpeg
90543,['jellyfish'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90543_submitter_file3__07FCD590749948BEAB830B3D0FE6E0B6.jpeg
90543,"['great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90543_submitter_file4__B2E6718D02B44EDAB97487B49E067E75.jpeg
90543,"['church, church building']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90543_submitter_file6__AA97FD6A743A4A2DA573B07D060599CF.jpeg
90543,['hourglass'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90543_submitter_file7__F1EA26F4EF5F4AADAC24ECF9F6EEF109.jpeg
72588,['fountain'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72588_submitter_file1__image1.jpg
72588,['fountain'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72588_submitter_file2__image2.jpg
72584,['volcano'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72584_submitter_file1__image.jpg
72584,['mountain tent'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72584_submitter_file2__image.jpg
72586,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72586_submitter_file1__ufosnormal.jpg
72586,['golf ball'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72586_submitter_file2__Ufos.jpg
72582,['crane'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72582_submitter_file1__image.jpeg
72582,['crane'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/72582_submitter_file2__image.jpeg
,,
,,
90925,['iPod'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90925_submitter_file1__SAM2902.JPG
90925,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90925_submitter_file2__SAM2905.JPG
90925,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90925_submitter_file3__SAM2906.JPG
90925,"['binder, ring-binder']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90925_submitter_file4__SAM2907.JPG
,,
,,
,,
,,
90647,['wing'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90647_submitter_file1__IMG6097.jpg
91241,"['letter opener, paper knife, paperknife']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91241_submitter_file1__Snapshot33262018858AM.png
91241,"['parachute, chute']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91241_submitter_file2__Snapshot43262018904AM.png
91240,['alp'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91240_submitter_file1__29136983101561693446648014169725212130017280o.jpg
90317,"['great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90317_submitter_file2__683CCBDE849845268707481CA4A382DC.png
90317,"['great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90317_submitter_file3__762E8C458059439681ECC8B22B0EF68D.jpeg
90317,"['nematode, nematode worm, roundworm']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90317_submitter_file5__D99B73AD6F194C35949C94492C641008.png
90760,"['worm fence, snake fence, snake-rail fence, Virginia fence']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90760_submitter_file1__locate.JPG
91249,"['cliff, drop, drop-off']",http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/91249_submitter_file1__20170802115142.jpg
90764,['envelope'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90764_submitter_file1__15497516101545422939269981340359641norig.jpg
90764,['envelope'],http://localhost:8764/inception/v4/classify/image?topn=1&min_confidence=0.03&url=http://www.mufoncms.com/files_jeud8334j/90764_submitter_file2__15027553101544416060869988143549569421721014norig.jpg
,,
,,
,,
